-16, -984, 144
-7, -966, 114
-22, -978, 125
-17, -992, 147
-17, -986, 134
0, -991, 136
0, -991, 136
2, -982, 137
-16, -982, 128
-19, -989, 139
3, -985, 139
11, -981, 130
11, -981, 130
1, -976, 122
-14, -979, 121
-12, -990, 145
5, -982, 145
0, -978, 137
0, -978, 137
-13, -979, 129
-9, -999, 144
12, -997, 153
14, -965, 144
14, -965, 144
-4, -945, 132
-7, -928, 106
9, -946, 109
6, -999, 99
6, -999, 99
-5, -1096, 96
2, -1315, 136
-22, -1631, 257
-28, -1967, 448
-1, -1998, 551
21, -1998, 510
-5, -1967, 459
-5, -1967, 459
-33, -1732, 364
-34, -1465, 255
55, -1147, 155
148, -877, 84
73, -671, -57
30, -480, -169
5, -367, -242
5, -367, -242
66, -403, -152
115, -459, -85
93, -474, -132
34, -382, -206
20, -326, -288
57, -358, -271
56, -470, -235
6, -529, -234
6, -529, -234
-3, -578, -225
-,-,-
-3, -972, 145
27, -1002, 86
49, -1001, 177
16, -970, 163
16, -970, 163
5, -967, 160
-10, -988, 148
-24, -1009, 153
-34, -1014, 159
-29, -1019, 161
-15, -1010, 154
-5, -995, 153
0, -998, 153
0, -998, 153
13, -997, 160
10, -979, 157
5, -958, 139
1, -961, 137
1, -961, 137
3, -978, 149
-6, -987, 159
-4, -975, 148
-13, -986, 154
-13, -986, 154
-22, -1006, 164
-18, -1063, 174
3, -1105, 166
11, -1202, 146
-2, -1348, 148
-20, -1564, 221
-11, -1819, 364
-24, -1852, 402
-16, -1745, 339
-12, -1639, 260
-9, -1524, 220
-9, -1524, 220
33, -1361, 193
40, -1236, 139
45, -1110, 92
101, -1014, 55
117, -891, 37
37, -780, -21
37, -780, -43
14, -604, -43
16, -468, -93
41, -393, -139
57, -355, -156
94, -309, -201
112, -293, -273
100, -353, -272
-,-,-
-8, -1001, 120
15, -1029, 132
12, -1009, 132
12, -1009, 132
8, -1004, 131
-15, -1024, 136
-19, -1027, 136
-24, -1029, 146
-4, -1023, 140
0, -1020, 141
